,Unit,Module,Filename,Problem Name,Question,Question ID,Step ID,Explanation,extracted_qid,Step Name,Selection,Level (Unit),Level (Module),CF (oli:resourceType),CF (oli:purpose),step_index,gpt-4o-mini_gen_wrong_ans,structured_gpt-4o-mini_gen_wrong_ans,Response,Why it is wrong
32,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_DIGT.xml,u1_themes_evolution_DIGT,"Provide a definition of evolution, in your own words.",536019852.0,q5,Evolution is a theory that describes how life changes over time. It is about populations or species (not individuals) changing over generations of time (not within single lifetimes). Inheritance ties one generation to the next and helps explain why organisms are similar. Natural selection is a process that helps explain how groups of organisms evolve and adapt to their surroundings. Both of these are part of the overall theory of evolution.,q5,q5_a1 UpdateShortAnswer,q5_a1,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,didigetthis,0,"1. **Response: Evolution means that organisms can choose to become better suited to their environment in their lifetime.**
   - **Why it is wrong:** This response misunderstands the concept of natural selection. Evolution does not occur because individuals actively choose to adapt; rather, it is a gradual process that happens over generations through genetic variation and natural selection. Individuals do not change their traits during their lifetimes based on their needs.

2. **Response: Evolution is when one species turns into a completely different species overnight.**
   - **Why it is wrong:** This statement suggests a misunderstanding of the timeframe involved in evolution. Evolution is a slow process that requires many generations for significant changes to occur within a population, leading to the emergence of new species. It does not happen suddenly or overnight.

3. **Response: Evolution means that all living things will eventually become humans.**
   - **Why it is wrong:** This response reflects a misunderstanding of evolutionary theory. Evolution does not have a predetermined direction, and it does not imply that all species will evolve into humans. Instead, it indicates that different species adapt to their environments in various ways, leading to diverse forms of life.

4. **Response: Evolution only happens with animals, not plants or microorganisms.**
   - **Why it is wrong:** This response incorrectly limits evolution to animals. In reality, evolution applies to all forms of life, including plants, fungi, and microorganisms. All organisms can change over time through evolutionary processes.

5. **Response: Evolution is a way for organisms to improve themselves and become more complex over time.**
   - **Why it is wrong:** This response implies a misunderstanding of the concept of ""improvement"" in evolution. Evolution does not necessarily lead to more complex organisms; rather, it leads to adaptations that increase an organism's fitness in a specific environment. Sometimes, this can result in simpler or less complex organisms thriving in certain conditions.","**Response: Evolution means that all living things will eventually become humans.**
   - **Why it is wrong:** This response reflects a misunderstanding of evolutionary theory. Evolution does not have a predetermined direction, and it does not imply that all species will evolve into humans. Instead, it indicates that different species adapt to their environments in various ways, leading to diverse forms of life.",Evolution means that all living things will eventually become humans,"This response reflects a misunderstanding of evolutionary theory. Evolution does not have a predetermined direction, and it does not imply that all species will evolve into humans. Instead, it indicates that different species adapt to their environments in various ways, leading to diverse forms of life."
32,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_DIGT.xml,u1_themes_evolution_DIGT,"Provide a definition of evolution, in your own words.",536019852.0,q5,Evolution is a theory that describes how life changes over time. It is about populations or species (not individuals) changing over generations of time (not within single lifetimes). Inheritance ties one generation to the next and helps explain why organisms are similar. Natural selection is a process that helps explain how groups of organisms evolve and adapt to their surroundings. Both of these are part of the overall theory of evolution.,q5,q5_a1 UpdateShortAnswer,q5_a1,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,didigetthis,0,"1. **Response: Evolution means that organisms can choose to become better suited to their environment in their lifetime.**
   - **Why it is wrong:** This response misunderstands the concept of natural selection. Evolution does not occur because individuals actively choose to adapt; rather, it is a gradual process that happens over generations through genetic variation and natural selection. Individuals do not change their traits during their lifetimes based on their needs.

2. **Response: Evolution is when one species turns into a completely different species overnight.**
   - **Why it is wrong:** This statement suggests a misunderstanding of the timeframe involved in evolution. Evolution is a slow process that requires many generations for significant changes to occur within a population, leading to the emergence of new species. It does not happen suddenly or overnight.

3. **Response: Evolution means that all living things will eventually become humans.**
   - **Why it is wrong:** This response reflects a misunderstanding of evolutionary theory. Evolution does not have a predetermined direction, and it does not imply that all species will evolve into humans. Instead, it indicates that different species adapt to their environments in various ways, leading to diverse forms of life.

4. **Response: Evolution only happens with animals, not plants or microorganisms.**
   - **Why it is wrong:** This response incorrectly limits evolution to animals. In reality, evolution applies to all forms of life, including plants, fungi, and microorganisms. All organisms can change over time through evolutionary processes.

5. **Response: Evolution is a way for organisms to improve themselves and become more complex over time.**
   - **Why it is wrong:** This response implies a misunderstanding of the concept of ""improvement"" in evolution. Evolution does not necessarily lead to more complex organisms; rather, it leads to adaptations that increase an organism's fitness in a specific environment. Sometimes, this can result in simpler or less complex organisms thriving in certain conditions.","**Response: Evolution only happens with animals, not plants or microorganisms.**
   - **Why it is wrong:** This response incorrectly limits evolution to animals. In reality, evolution applies to all forms of life, including plants, fungi, and microorganisms. All organisms can change over time through evolutionary processes.","Evolution only happens with animals, not plants or microorganisms","This response incorrectly limits evolution to animals. In reality, evolution applies to all forms of life, including plants, fungi, and microorganisms. All organisms can change over time through evolutionary processes."
32,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_DIGT.xml,u1_themes_evolution_DIGT,"Provide a definition of evolution, in your own words.",536019852.0,q5,Evolution is a theory that describes how life changes over time. It is about populations or species (not individuals) changing over generations of time (not within single lifetimes). Inheritance ties one generation to the next and helps explain why organisms are similar. Natural selection is a process that helps explain how groups of organisms evolve and adapt to their surroundings. Both of these are part of the overall theory of evolution.,q5,q5_a1 UpdateShortAnswer,q5_a1,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,didigetthis,0,"1. **Response: Evolution means that organisms can choose to become better suited to their environment in their lifetime.**
   - **Why it is wrong:** This response misunderstands the concept of natural selection. Evolution does not occur because individuals actively choose to adapt; rather, it is a gradual process that happens over generations through genetic variation and natural selection. Individuals do not change their traits during their lifetimes based on their needs.

2. **Response: Evolution is when one species turns into a completely different species overnight.**
   - **Why it is wrong:** This statement suggests a misunderstanding of the timeframe involved in evolution. Evolution is a slow process that requires many generations for significant changes to occur within a population, leading to the emergence of new species. It does not happen suddenly or overnight.

3. **Response: Evolution means that all living things will eventually become humans.**
   - **Why it is wrong:** This response reflects a misunderstanding of evolutionary theory. Evolution does not have a predetermined direction, and it does not imply that all species will evolve into humans. Instead, it indicates that different species adapt to their environments in various ways, leading to diverse forms of life.

4. **Response: Evolution only happens with animals, not plants or microorganisms.**
   - **Why it is wrong:** This response incorrectly limits evolution to animals. In reality, evolution applies to all forms of life, including plants, fungi, and microorganisms. All organisms can change over time through evolutionary processes.

5. **Response: Evolution is a way for organisms to improve themselves and become more complex over time.**
   - **Why it is wrong:** This response implies a misunderstanding of the concept of ""improvement"" in evolution. Evolution does not necessarily lead to more complex organisms; rather, it leads to adaptations that increase an organism's fitness in a specific environment. Sometimes, this can result in simpler or less complex organisms thriving in certain conditions.","**Response: Evolution is a way for organisms to improve themselves and become more complex over time.**
   - **Why it is wrong:** This response implies a misunderstanding of the concept of ""improvement"" in evolution. Evolution does not necessarily lead to more complex organisms; rather, it leads to adaptations that increase an organism's fitness in a specific environment. Sometimes, this can result in simpler or less complex organisms thriving in certain conditions.",Evolution is a way for organisms to improve themselves and become more complex over time,"This response implies a misunderstanding of the concept of ""improvement"" in evolution. Evolution does not necessarily lead to more complex organisms; rather, it leads to adaptations that increase an organism's fitness in a specific environment. Sometimes, this can result in simpler or less complex organisms thriving in certain conditions."
33,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_LBD.xml,u1_themes_evolution_LBD,"In medical science, the goal is often to figure out how a disease works or to test out a therapy. Ideally, experiments should be done on humans. Yet the most informative experiments might also involve some pretty rough stuff: deliberately disabling a gene to see if it causes a disorder, testing a potentially dangerous drug, and so on. We cannot ethically do such experiments on humans. How do biomedical researchers get the needed research done without harming human subjects?",34972375689.0,q1,They work with animal models. “Lab rats” and other organisms are used for experiments that wouldn’t be practical or ethical with human subjects.,q1,q1_a1 UpdateShortAnswer,q1_a1,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,learnbydoing,0,"1. **Response**: Researchers perform all their experiments directly on human subjects, but they have to get their consent.
   - **Why it’s wrong**: This response misunderstands the ethical considerations in biomedical research. While consent is important, it does not mean researchers can conduct any type of experiment on humans, especially those that could cause harm. Ethical guidelines prohibit harmful or potentially dangerous experiments on human subjects that haven't been tested in safer models.

2. **Response**: Animals are used in biomedical research, but only for cosmetic testing and not for any medical-related studies.
   - **Why it’s wrong**: This response incorrectly focuses on cosmetic testing instead of acknowledging that animal models are crucial for medical research. Animals are utilized to understand diseases, develop therapies, and ensure the safety of new treatments before they are tested on humans.

3. **Response**: Animal models are not effective because their biology is too different from humans to give any useful results.
   - **Why it’s wrong**: This response fails to recognize that many biological and physiological processes are similar across species, particularly mammals. Animal models, especially those genetically modified to develop conditions similar to human diseases, provide valuable insights that can translate to human health.

4. **Response**: Biomedical researchers can only test drugs on plants since they don't have ethical concerns.
   - **Why it’s wrong**: This response misunderstands the purpose of research and the nature of drug testing. Researchers aim to understand the effects of drugs on living systems that share similar physiological responses to humans, which plants cannot provide, making them unsuitable models for clinical drug testing.

5. **Response**: Experiments on humans are considered ethical as long as they are not sponsored by large pharmaceutical companies.
   - **Why it’s wrong**: This response incorrectly suggests that corporate sponsorship influences the ethical status of human experimentation. Ethical guidelines established by authorities, not funding sources, dictate when and how human subjects can be involved in research. These guidelines are in place to protect participants from harm, regardless of the sponsors.","**Response**: Researchers perform all their experiments directly on human subjects, but they have to get their consent.
   - **Why it’s wrong**: This response misunderstands the ethical considerations in biomedical research. While consent is important, it does not mean researchers can conduct any type of experiment on humans, especially those that could cause harm. Ethical guidelines prohibit harmful or potentially dangerous experiments on human subjects that haven't been tested in safer models.",,
33,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_LBD.xml,u1_themes_evolution_LBD,"In medical science, the goal is often to figure out how a disease works or to test out a therapy. Ideally, experiments should be done on humans. Yet the most informative experiments might also involve some pretty rough stuff: deliberately disabling a gene to see if it causes a disorder, testing a potentially dangerous drug, and so on. We cannot ethically do such experiments on humans. How do biomedical researchers get the needed research done without harming human subjects?",34972375689.0,q1,They work with animal models. “Lab rats” and other organisms are used for experiments that wouldn’t be practical or ethical with human subjects.,q1,q1_a1 UpdateShortAnswer,q1_a1,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,learnbydoing,0,"1. **Response**: Researchers perform all their experiments directly on human subjects, but they have to get their consent.
   - **Why it’s wrong**: This response misunderstands the ethical considerations in biomedical research. While consent is important, it does not mean researchers can conduct any type of experiment on humans, especially those that could cause harm. Ethical guidelines prohibit harmful or potentially dangerous experiments on human subjects that haven't been tested in safer models.

2. **Response**: Animals are used in biomedical research, but only for cosmetic testing and not for any medical-related studies.
   - **Why it’s wrong**: This response incorrectly focuses on cosmetic testing instead of acknowledging that animal models are crucial for medical research. Animals are utilized to understand diseases, develop therapies, and ensure the safety of new treatments before they are tested on humans.

3. **Response**: Animal models are not effective because their biology is too different from humans to give any useful results.
   - **Why it’s wrong**: This response fails to recognize that many biological and physiological processes are similar across species, particularly mammals. Animal models, especially those genetically modified to develop conditions similar to human diseases, provide valuable insights that can translate to human health.

4. **Response**: Biomedical researchers can only test drugs on plants since they don't have ethical concerns.
   - **Why it’s wrong**: This response misunderstands the purpose of research and the nature of drug testing. Researchers aim to understand the effects of drugs on living systems that share similar physiological responses to humans, which plants cannot provide, making them unsuitable models for clinical drug testing.

5. **Response**: Experiments on humans are considered ethical as long as they are not sponsored by large pharmaceutical companies.
   - **Why it’s wrong**: This response incorrectly suggests that corporate sponsorship influences the ethical status of human experimentation. Ethical guidelines established by authorities, not funding sources, dictate when and how human subjects can be involved in research. These guidelines are in place to protect participants from harm, regardless of the sponsors.","**Response**: Animals are used in biomedical research, but only for cosmetic testing and not for any medical-related studies.
   - **Why it’s wrong**: This response incorrectly focuses on cosmetic testing instead of acknowledging that animal models are crucial for medical research. Animals are utilized to understand diseases, develop therapies, and ensure the safety of new treatments before they are tested on humans.",,
33,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_LBD.xml,u1_themes_evolution_LBD,"In medical science, the goal is often to figure out how a disease works or to test out a therapy. Ideally, experiments should be done on humans. Yet the most informative experiments might also involve some pretty rough stuff: deliberately disabling a gene to see if it causes a disorder, testing a potentially dangerous drug, and so on. We cannot ethically do such experiments on humans. How do biomedical researchers get the needed research done without harming human subjects?",34972375689.0,q1,They work with animal models. “Lab rats” and other organisms are used for experiments that wouldn’t be practical or ethical with human subjects.,q1,q1_a1 UpdateShortAnswer,q1_a1,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,learnbydoing,0,"1. **Response**: Researchers perform all their experiments directly on human subjects, but they have to get their consent.
   - **Why it’s wrong**: This response misunderstands the ethical considerations in biomedical research. While consent is important, it does not mean researchers can conduct any type of experiment on humans, especially those that could cause harm. Ethical guidelines prohibit harmful or potentially dangerous experiments on human subjects that haven't been tested in safer models.

2. **Response**: Animals are used in biomedical research, but only for cosmetic testing and not for any medical-related studies.
   - **Why it’s wrong**: This response incorrectly focuses on cosmetic testing instead of acknowledging that animal models are crucial for medical research. Animals are utilized to understand diseases, develop therapies, and ensure the safety of new treatments before they are tested on humans.

3. **Response**: Animal models are not effective because their biology is too different from humans to give any useful results.
   - **Why it’s wrong**: This response fails to recognize that many biological and physiological processes are similar across species, particularly mammals. Animal models, especially those genetically modified to develop conditions similar to human diseases, provide valuable insights that can translate to human health.

4. **Response**: Biomedical researchers can only test drugs on plants since they don't have ethical concerns.
   - **Why it’s wrong**: This response misunderstands the purpose of research and the nature of drug testing. Researchers aim to understand the effects of drugs on living systems that share similar physiological responses to humans, which plants cannot provide, making them unsuitable models for clinical drug testing.

5. **Response**: Experiments on humans are considered ethical as long as they are not sponsored by large pharmaceutical companies.
   - **Why it’s wrong**: This response incorrectly suggests that corporate sponsorship influences the ethical status of human experimentation. Ethical guidelines established by authorities, not funding sources, dictate when and how human subjects can be involved in research. These guidelines are in place to protect participants from harm, regardless of the sponsors.","**Response**: Animal models are not effective because their biology is too different from humans to give any useful results.
   - **Why it’s wrong**: This response fails to recognize that many biological and physiological processes are similar across species, particularly mammals. Animal models, especially those genetically modified to develop conditions similar to human diseases, provide valuable insights that can translate to human health.",,
33,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_LBD.xml,u1_themes_evolution_LBD,"In medical science, the goal is often to figure out how a disease works or to test out a therapy. Ideally, experiments should be done on humans. Yet the most informative experiments might also involve some pretty rough stuff: deliberately disabling a gene to see if it causes a disorder, testing a potentially dangerous drug, and so on. We cannot ethically do such experiments on humans. How do biomedical researchers get the needed research done without harming human subjects?",34972375689.0,q1,They work with animal models. “Lab rats” and other organisms are used for experiments that wouldn’t be practical or ethical with human subjects.,q1,q1_a1 UpdateShortAnswer,q1_a1,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,learnbydoing,0,"1. **Response**: Researchers perform all their experiments directly on human subjects, but they have to get their consent.
   - **Why it’s wrong**: This response misunderstands the ethical considerations in biomedical research. While consent is important, it does not mean researchers can conduct any type of experiment on humans, especially those that could cause harm. Ethical guidelines prohibit harmful or potentially dangerous experiments on human subjects that haven't been tested in safer models.

2. **Response**: Animals are used in biomedical research, but only for cosmetic testing and not for any medical-related studies.
   - **Why it’s wrong**: This response incorrectly focuses on cosmetic testing instead of acknowledging that animal models are crucial for medical research. Animals are utilized to understand diseases, develop therapies, and ensure the safety of new treatments before they are tested on humans.

3. **Response**: Animal models are not effective because their biology is too different from humans to give any useful results.
   - **Why it’s wrong**: This response fails to recognize that many biological and physiological processes are similar across species, particularly mammals. Animal models, especially those genetically modified to develop conditions similar to human diseases, provide valuable insights that can translate to human health.

4. **Response**: Biomedical researchers can only test drugs on plants since they don't have ethical concerns.
   - **Why it’s wrong**: This response misunderstands the purpose of research and the nature of drug testing. Researchers aim to understand the effects of drugs on living systems that share similar physiological responses to humans, which plants cannot provide, making them unsuitable models for clinical drug testing.

5. **Response**: Experiments on humans are considered ethical as long as they are not sponsored by large pharmaceutical companies.
   - **Why it’s wrong**: This response incorrectly suggests that corporate sponsorship influences the ethical status of human experimentation. Ethical guidelines established by authorities, not funding sources, dictate when and how human subjects can be involved in research. These guidelines are in place to protect participants from harm, regardless of the sponsors.","**Response**: Biomedical researchers can only test drugs on plants since they don't have ethical concerns.
   - **Why it’s wrong**: This response misunderstands the purpose of research and the nature of drug testing. Researchers aim to understand the effects of drugs on living systems that share similar physiological responses to humans, which plants cannot provide, making them unsuitable models for clinical drug testing.",,
33,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_LBD.xml,u1_themes_evolution_LBD,"In medical science, the goal is often to figure out how a disease works or to test out a therapy. Ideally, experiments should be done on humans. Yet the most informative experiments might also involve some pretty rough stuff: deliberately disabling a gene to see if it causes a disorder, testing a potentially dangerous drug, and so on. We cannot ethically do such experiments on humans. How do biomedical researchers get the needed research done without harming human subjects?",34972375689.0,q1,They work with animal models. “Lab rats” and other organisms are used for experiments that wouldn’t be practical or ethical with human subjects.,q1,q1_a1 UpdateShortAnswer,q1_a1,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,learnbydoing,0,"1. **Response**: Researchers perform all their experiments directly on human subjects, but they have to get their consent.
   - **Why it’s wrong**: This response misunderstands the ethical considerations in biomedical research. While consent is important, it does not mean researchers can conduct any type of experiment on humans, especially those that could cause harm. Ethical guidelines prohibit harmful or potentially dangerous experiments on human subjects that haven't been tested in safer models.

2. **Response**: Animals are used in biomedical research, but only for cosmetic testing and not for any medical-related studies.
   - **Why it’s wrong**: This response incorrectly focuses on cosmetic testing instead of acknowledging that animal models are crucial for medical research. Animals are utilized to understand diseases, develop therapies, and ensure the safety of new treatments before they are tested on humans.

3. **Response**: Animal models are not effective because their biology is too different from humans to give any useful results.
   - **Why it’s wrong**: This response fails to recognize that many biological and physiological processes are similar across species, particularly mammals. Animal models, especially those genetically modified to develop conditions similar to human diseases, provide valuable insights that can translate to human health.

4. **Response**: Biomedical researchers can only test drugs on plants since they don't have ethical concerns.
   - **Why it’s wrong**: This response misunderstands the purpose of research and the nature of drug testing. Researchers aim to understand the effects of drugs on living systems that share similar physiological responses to humans, which plants cannot provide, making them unsuitable models for clinical drug testing.

5. **Response**: Experiments on humans are considered ethical as long as they are not sponsored by large pharmaceutical companies.
   - **Why it’s wrong**: This response incorrectly suggests that corporate sponsorship influences the ethical status of human experimentation. Ethical guidelines established by authorities, not funding sources, dictate when and how human subjects can be involved in research. These guidelines are in place to protect participants from harm, regardless of the sponsors.","**Response**: Experiments on humans are considered ethical as long as they are not sponsored by large pharmaceutical companies.
   - **Why it’s wrong**: This response incorrectly suggests that corporate sponsorship influences the ethical status of human experimentation. Ethical guidelines established by authorities, not funding sources, dictate when and how human subjects can be involved in research. These guidelines are in place to protect participants from harm, regardless of the sponsors.",,
34,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_LBD.xml,u1_themes_evolution_LBD,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?",113028892.0,q2,"We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",q2,q2_a2 UpdateShortAnswer,q2_a2,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,learnbydoing,1,"1. **Response**: Research on mice and rats is useless because they have a completely different diet than humans, so their health problems won't relate to us at all.
   - **Why it's wrong**: While it is true that diet can vary greatly between species, many fundamental biological processes, including metabolism and disease mechanisms, are conserved across species. Mice and humans share many similarities in their genetic and physiological make-up, meaning that insights gained from rodent studies can often provide valuable information relevant to human health.

2. **Response**: Scientists should only study primates because they are closer to humans than mice or rats, so their results would be more applicable.
   - **Why it's wrong**: Primates are indeed closer relatives to humans, but ethical considerations and the complexity of keeping them in a lab environment make them less practical for certain types of research. Mice and rats can be studied in ways that allow for detailed genetic manipulation and high-throughput screenings that would be much more difficult with primates. Furthermore, many findings from mouse studies have successfully translated to human medicine.

3. **Response**: Research on mice is all about finding out how to make them look more like humans by changing their physical appearances.
   - **Why it's wrong**: The goal of using mice as model organisms is not to alter their physical appearance but to understand biological mechanisms that may relate to human health and diseases. Researchers use genetic modifications to replicate specific human conditions or diseases, which helps in testing possible treatments or understanding disease pathways.

4. **Response**: Mice and rats can be used to cure human diseases immediately since they are so genetically similar to humans.
   - **Why it's wrong**: While mice and rats can provide important insights into human health and diseases, the process of translating findings from rodent models to effective human treatments is complex and requires extensive validation through clinical trials. It is not a direct process, and results seen in mice do not guarantee the same results in humans.

5. **Response**: Scientists only use mice because they are cheaper to house than humans in a laboratory setting, regardless of the research goals.
   - **Why it's wrong**: While cost is a factor, the primary reason for using mice and rats is their suitability as model organisms for studying disease mechanisms. They offer a controlled environment where researchers can conduct experiments that may not be ethical or feasible with human subjects. The choice of model organism is based on scientific reasoning and the need for specific traits rather than simply economic factors.","**Response**: Research on mice and rats is useless because they have a completely different diet than humans, so their health problems won't relate to us at all.
   - **Why it's wrong**: While it is true that diet can vary greatly between species, many fundamental biological processes, including metabolism and disease mechanisms, are conserved across species. Mice and humans share many similarities in their genetic and physiological make-up, meaning that insights gained from rodent studies can often provide valuable information relevant to human health.",,
34,_u800_Bio_Intro,_m1-1_Themes,/Users/machi/OLI_Biology_v_1_0/svn.oli.cmu.edu/svn/content/biology/intro_biology/branches/v_1_0/content/_u800_Bio_Intro/_m1-1_Themes/x-oli-inline-assessment/u1_themes_evolution_LBD.xml,u1_themes_evolution_LBD,"Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects. Rats and mice, for example, are key to medical research. Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction. How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans?",113028892.0,q2,"We can test out medicines, for example, by giving them to diabetic mice. Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people. Such research is useful because mice and people are related by ancestry. We have similar organs, cells, and molecules. Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study. To learn more: Genetic Science Learning Center",q2,q2_a2 UpdateShortAnswer,q2_a2,Biology: The Science of Life,Themes in Biology,x-oli-inline-assessment,learnbydoing,1,"1. **Response**: Research on mice and rats is useless because they have a completely different diet than humans, so their health problems won't relate to us at all.
   - **Why it's wrong**: While it is true that diet can vary greatly between species, many fundamental biological processes, including metabolism and disease mechanisms, are conserved across species. Mice and humans share many similarities in their genetic and physiological make-up, meaning that insights gained from rodent studies can often provide valuable information relevant to human health.

2. **Response**: Scientists should only study primates because they are closer to humans than mice or rats, so their results would be more applicable.
   - **Why it's wrong**: Primates are indeed closer relatives to humans, but ethical considerations and the complexity of keeping them in a lab environment make them less practical for certain types of research. Mice and rats can be studied in ways that allow for detailed genetic manipulation and high-throughput screenings that would be much more difficult with primates. Furthermore, many findings from mouse studies have successfully translated to human medicine.

3. **Response**: Research on mice is all about finding out how to make them look more like humans by changing their physical appearances.
   - **Why it's wrong**: The goal of using mice as model organisms is not to alter their physical appearance but to understand biological mechanisms that may relate to human health and diseases. Researchers use genetic modifications to replicate specific human conditions or diseases, which helps in testing possible treatments or understanding disease pathways.

4. **Response**: Mice and rats can be used to cure human diseases immediately since they are so genetically similar to humans.
   - **Why it's wrong**: While mice and rats can provide important insights into human health and diseases, the process of translating findings from rodent models to effective human treatments is complex and requires extensive validation through clinical trials. It is not a direct process, and results seen in mice do not guarantee the same results in humans.

5. **Response**: Scientists only use mice because they are cheaper to house than humans in a laboratory setting, regardless of the research goals.
   - **Why it's wrong**: While cost is a factor, the primary reason for using mice and rats is their suitability as model organisms for studying disease mechanisms. They offer a controlled environment where researchers can conduct experiments that may not be ethical or feasible with human subjects. The choice of model organism is based on scientific reasoning and the need for specific traits rather than simply economic factors.","**Response**: Scientists should only study primates because they are closer to humans than mice or rats, so their results would be more applicable.
   - **Why it's wrong**: Primates are indeed closer relatives to humans, but ethical considerations and the complexity of keeping them in a lab environment make them less practical for certain types of research. Mice and rats can be studied in ways that allow for detailed genetic manipulation and high-throughput screenings that would be much more difficult with primates. Furthermore, many findings from mouse studies have successfully translated to human medicine.",,
